id,text
982221221403082753,@davidcommon Mackenzie bc has the best tap water in the world. And they still sell bottled water in the grocery store. To me if is a crime.
982221053890998273,@MushFrood Nonsense. There is now a clear choice between more expensive unhealthy high sugar drinks &amp; cheaper lower‚Ä¶ https://t.co/s8Y7DGmFm2
982220825842479106,"@CBCAlerts Bottled water isn't regulated in the same way that tap water is. By and large, tap water is much safer t‚Ä¶ https://t.co/hxhh7kwLMY"
982220606631325697,@aelan A previous global study has also found it in tap water though found more in bottled water. Our study didn't look at tap.
982219865237831682,A few more words on Alzheimers prevention: Tap water? Caviar? Twinkies? https://t.co/c6d7IwHgRi https://t.co/dyuSBumJgI
982219473565319168,@davidcommon What about tap water?
982218783644250113,A few more words on Alzheimer's prevention: Tap water? Caviar? Twinkies? https://t.co/Sb5sdeZnJN
982218473119006720,"Microplastics found in some Canadian bottled water | CBC News https://t.co/ND4Oj1wT5E

Is bottled water cleaner than tap water?"
982218049259421696,@qriaz @sarahwollaston Nothing wrong with water out the tap
982217997589790720,Is bottled water cleaner than tap water? https://t.co/ND4Oj1wT5E
982217363281002496,Kibuule commissions empty tap!  Corruption infects everything even the unexpected. https://t.co/uAbYEmtc8D
982217263167160320,"drinking the bathroom tap water at bearded lady, cheapest thing on tap Ì†ΩÌ∏™"
982217238596866049,@ChristoThurston Yhu izinto zakho Christo phof ke the bottled water get diluted by the tap water ice blocks Ì†æÌ¥£Ì†ΩÌ∏Ç  uth‚Ä¶ https://t.co/mIJTzKITdr
982216538122891266,"RT @SchoeyEconomics: Soft drink sugar tax starts, but will it work? https://t.co/C94UwzPjwt the tax has had an impact a market impact and a‚Ä¶"
982216330400055296,"Did You Know?

South Africans maximum Uranium level in our tap water is set at 70mcg/l, but World Health Organisati‚Ä¶ https://t.co/mKI4yjF7UQ"
982215637303873537,"@FairIyCynical twerking whilst sipping tap water cause, let's face it, you can't drink anything else? Sounds about right"
982215226664742912,"Soft drink sugar tax starts, but will it work? https://t.co/C94UwzPjwt the tax has had an impact a market impact an‚Ä¶ https://t.co/LOQUwdFyq8"
982215209442934785,"The new kitchen must-have at Konotur!
The tap that immediately dispenses boiling water. Here's 5 Reasons you need t‚Ä¶ https://t.co/uPvH7aAcPH"
982215017301868551,My bathwater is purer than your tap water. https://t.co/m8LfSUr0kC
982214348494917632,"I liked a @YouTube video https://t.co/6l8deqwFG1 Underwater Bath, Long Tap Version - Sound of shower water from underwater"
982214019565039616,This is why you drink water from the tap. It's #safe and exactly the same as what's in the #bottles. You've already‚Ä¶ https://t.co/fk7QVe7q5N
982213652118847489,"What do you call a country where you have places, that when you turn on the tap you get sludge instead of water? Wo‚Ä¶ https://t.co/Ctx7opqItb"
982211075058819072,Full-Stack Software Developer: Bevi's mission is to eliminate plastic bottles by making the best drinks instantly a‚Ä¶ https://t.co/GeIRYAGmtk
982210981559287808,"Me: You just want post-DAB, right? 
Here are minor pros/cons of 3 different recipes. 
Here're ways to not have to b‚Ä¶ https://t.co/zptACf07v2"
982210840156712961,"RT @merchants_place: We are now offering a free tap #refill service @merchants_place. If you have an empty #water bottle, don't buy another‚Ä¶"
982210588423012352,@IWCare Cold water tap isn't working. Navan Road
982210218338664449,"There is this clear liquid substance that comes out of my kitchen tap @theousherwood it's called drinking water, an‚Ä¶ https://t.co/GnnKZ73RV2"
982209947894099968,"We are now offering a free tap #refill service @merchants_place. If you have an empty #water bottle, don't buy anot‚Ä¶ https://t.co/ncD2DGVSA9"
982209779178205186,@gavbon86 A lot of it is will. I'm 99% tap water now
982209475711873026,"RT @iQueeenX: @ngurare At my village, which is in Ruacana which is close to the river where water is supplied from, people still do this wh‚Ä¶"
982209247906676736,TFW you go to dinner with a big group and get stuck next to the crazy chick who rips the waiter because she asked f‚Ä¶ https://t.co/7JfCjasVky
982208214568611840,@ShepMichaels @Theolmedy @GABcomedy It's kind of like when you've bought a bottle of wine for the group and the man‚Ä¶ https://t.co/LHuqvq0AuI
982207742218649604,"@KMGrandstaff City sends us letter for years safe to drink BUT if you have compromised immune system, cancer , etc‚Ä¶ https://t.co/LvuAmsRx9y"
982207584969961472,The Quooker Classic boiling water tap is available in several different finishes. #bettergetaquooker‚Ä¶ https://t.co/UZKTJrIQXr
982207139220303872,RT @NorthumbrianH2O: It's great to see comments like this one below which was in the @DandSTimes We've very proud to supply top quality tap‚Ä¶
982207119070867457,"So, hey; the water you should only buy if there are extenuating circumstances such as if your tap water is polluted‚Ä¶ https://t.co/jKjEDKP1u6"
982206865630097411,"RT @KOVEREDUK: #Didyouknow? Water from cactus has higher density compared with tap water, but it is safe for drinking. #Kovered https://t.c‚Ä¶"
982206810932183040,A few more words on Alzheimer's prevention: Tap water? Caviar? Twinkies? https://t.co/qtGVfACUEP $lostandfound $boo‚Ä¶ https://t.co/byXNZddv6a
982205212080287744,@wfaa You really should research that bottled water fairy tale and see where it comes from too. Straight out of the tap
982204932693438464,"Man in the bank: 'how would you describe your spending?' 

Me: 'champagne lifestyle, tap water budget' Ì†ΩÌ≤ÉÌ†ºÌΩæ"
982204353858617345,This video explains what goes into making your tap water clean and safe to drink. The City makes no profit on water‚Ä¶ https://t.co/xbmNrhHjHP
982202997080932353,"RT @mrbenjaminlaw: Woman with posh/fancy accent at airport lounge: ‚ÄúDo you have any sparkling water?‚Äù

Staff member: [points to new posh/fa‚Ä¶"
982202584445284353,4/6/2018: CALIFORNIA: Tap water: The real superfood https://t.co/n00AIIIYat
982202265577467904,"@lcfcshing Tap blew off through the night, turned up this morning water gushing out under the front dooorÌ†ΩÌ∏Ç was 2 inch under water"
982201938484719616,I'm needing some essential #minerals and #electrolytes rn but my regular brand of water (tap) just doesn't cut the‚Ä¶ https://t.co/3RsWPewtzI
982201544023027712,"RT @WaterWatchdog: Did you know, it costs less than one pound a year for one person to drink eight glasses of #tap #water a day, compared t‚Ä¶"
982201435113730048,@jamiebluebox @bunglebeano @pearsonmeist They're great. I've had one for years. A lot cheaper than buying bottled a‚Ä¶ https://t.co/9GYqbHBVUj
982201167345102848,"RT @newvisionwire: Water state minister Ronald Kibuule has clarified that despite media reports that he commissioned tap without water, the‚Ä¶"
982201090379628544,A few more words on Alzheimer's prevention: Tap water? Caviar? Twinkies? https://t.co/EKlHFkgGWz
982200897181630464,@madhukishwar @BDUTT Between 2 lady journalists tap water fight why drag @Swamy39 ji. Leave him in peace. He is on‚Ä¶ https://t.co/N5MgiVGDaS
982200239334412289,RT @HuffPostPol: Pruitt has said updating the Safe Drinking Water Act's limit on lead particles in tap water is a top priority. But his EPA‚Ä¶
982199959813369858,"For the past 2 years av been drinkin the tap water at ma work n only just now been told its unfiltered n poisonous,‚Ä¶ https://t.co/ukS62gDjao"
982199447474946054,BRITA P1000 Tap Water Filter Cartridge - https://t.co/e7lhi6Td9z https://t.co/B97BIICO4g
982199441179357185,BRITA P1000 Tap Water Filter Cartridge - https://t.co/WxgZ5x6NzO https://t.co/j1PcKJLwjd
982199427233296384,@stamp_1878 That's the bottle he used to pour over all the tap water into his other bottles
982198847098077185,"City of Cape Town

This video explains everything that goes into making your tap water clean and safe to drink. https://t.co/mUU90wBZV7"
982198816987230208,@KittyTrill My husband insists on buying 'low sugar' squash; the smell makes me queasy.Why can't people just drink‚Ä¶ https://t.co/8WU0drtKYQ
982198757151227904,"City of Cape Town
 
This video explains everything that goes into making your tap water clean and safe to drink. https://t.co/cTinrg4LvB"
982198738188779520,U.S.: Tainted Tap Water | The New York Times  https://t.co/KBHLt3Yqc4
982198497767145472,@CityofCTAlerts please help me. I have a major leak at water meter on my property on municipke side of my mains tap‚Ä¶ https://t.co/JcDYKxSiaa
982198067406389248,nasty ass unfiltered water fucking disgusting this is why i dont trust people who drink tap water
982197006805286914,literally tap water
982197006100643846,Tap water is dirty in general I don't know why people would chose to sip on that without filtering it omggg no¸æôÜîº¸æåÜÑº¸æôÜàº¸æôÜîº¸æéÜàº¸æò¶Ñº
982197005597290496,If yall think bottled water isnt from the tap and actually think its from the source then i feel sorry for your children
982196399226863616,"@ngurare At my village, which is in Ruacana which is close to the river where water is supplied from, people still‚Ä¶ https://t.co/J4AiDkhG9p"
982195900616290306,got paid ¬£80 more than i thought I would be tap water is on ME GUYS
982195868878041088,#5907 3X 7 Color Changing LED Faucet Color Changing Water Tap Light Silver - for more details check ==&gt;‚Ä¶ https://t.co/BPeJzoWsR1
982195731095171074,@DhakabaKigongo @EuropaLeague Uganda zaabu if we're at that level we must arrange common theft of resources!! commi‚Ä¶ https://t.co/M8SFGIvQHJ
982193292363292673,"@twink_mufc Can't wait to see if Salman drank water or no , and whether it was bisleri or tap water"
982192741202325509,"Probably drank tap water which is not for human consumption..

Let's hope in 12 years time we will be able to drink‚Ä¶ https://t.co/xV7LUykK0N"
982192410464677888,@Andy_LFC93 Hahaha I don't know!!! Apparently its water with all sorts of shit in it....so basically tap water!!
982192208982847495,"@pool55sw19 @bunglebeano @pearsonmeist Not for taste, just that it's cleaner than tap water. Water filter sounds good"
982191161094754304,170 million Americans may have toxic levels of radium in their tap water ‚Äì https://t.co/hNnAJvSpUq https://t.co/KV1v6ngs97
982190997441425409,UHM SO MY WHOLE CURTAIN IS SATURATED WITH WATER ABD THE TOP OF MY WINDOW LOOKS LIKE THERES A FUCKING TAP HOOKED UP‚Ä¶ https://t.co/6lZjRtDwBP
982189710452785152,"The rapid and frenzied response to ""fix"" the Peirce Island Water Treatment Plant after the fact is indicative of th‚Ä¶ https://t.co/3PLOUW3mzR"
982189559692673024,"@talkRADIO @JuliaHB1 How is it a tax on the poor? There's such a thing as choice (diet versions of these drinks), and tap water is free!"
982189363277709313,@Dora_Chance @SumzEFC @irnbru @jamieoliver Yeah drink council juice aka tap water all the time as part of my health‚Ä¶ https://t.co/f6TzZaPg2H
982189340657725441,@iRespectJunior That is a total myth. I can make a lentil curry to feed a family of 4 for under ¬£4. Fruit is cheape‚Ä¶ https://t.co/5d1CKf6V73
982189197774569474,I feel like that nurse gave me tap water to take them pills
982189036914655233,@hhazywazy @SumzEFC @irnbru @jamieoliver Ever heard of tap water? It works perfectly.
982188933403389953,RT @manojsinhaindia: @kvQuote @PandaExpress @PandaExpressUS Airlines must respect eating habits of veg. passengers. Most vegetarian don't e‚Ä¶
982188725001072641,Last time I checked tap water was cheaper than an energy drink and 3 for ¬£1 on broccoli (and other veg) was cheaper‚Ä¶ https://t.co/z0l1FBZuGs
982188291532374016,"RT @littlebirkett: ‚ÄúDo you need some water Dan? There's some in the tap.‚Äù Jahana Khan, 2018. https://t.co/h4i8LYmWaA"
982188253125029888,"Remember theschool exam where they asked, 'A bath is filled with blue water which leaks at a rate of 1 litre p/hour‚Ä¶ https://t.co/zmCdBfSDxk"
982187756515241984,"RT @Faheem_Muhmodh: #Water
Grand father saw it in River
Father saw it in Well
We saw in Tap
Our Children see it in Bottle
Where will our Gr‚Ä¶"
982187701888630785,"RT @MaliiJane: Guys in Bloemfontein, don't drink tap water please"
982186990786379776,"RT @UmbrellasWatsan: Asst.Commissioner Planning  and Development Eng. Matua Richard, MWE staff and Oyam district officials Commissioning a‚Ä¶"
982186517396254721,"@andyrob1234 @TransmitHim @giggsysgirl @ScreamNevermore I do love tea and water, but sometimes when friends are dri‚Ä¶ https://t.co/XawJoN4cNN"
982185981225779201,"Sadly, the tap water in the south west ranks only 7th out of 10. 

In other news...  SW Water paid over ¬£200,000,00‚Ä¶ https://t.co/MlhyF8JO72"
982185789936160768,"RT @Solomonkibs73: Water minister Ronald Kibuule commissions Shs13.5b water system without water flow
On opening the tap, there was no drop‚Ä¶"
982185410402050048,"Water minister Ronald Kibuule commissions Shs13.5b water system without water flow
On opening the tap, there was no‚Ä¶ https://t.co/KuFI7Cq0Z0"
982185098945507328,@giggsysgirl @ScreamNevermore I'm very allergic to artificial sweeteners and many companies are changing their reci‚Ä¶ https://t.co/oN93gYc12K
982183493009461248,RT @kb_network: The high-tech HotSpot Titanium boiling water hot tap is now available in the UK https://t.co/irIm38AsUC
982183472490889218,RT @gjmtweets: Inventum will show its latest UK-specific models at KBB 2018. As well as introducing a new shape for the 3-in-1 HotSpot Tita‚Ä¶
982182482886901761,"@keeweeeee @tanhuiyi Ok lah. For me it's convenient. Hot, cold and warm water straight out of tap."
982182394252832773,@mattzarb @SunPolitics Drink water from the tap
982182163184369665,@DwrCymru any reason why we have discoloured tap water? (CH53ET) Can't see any info on the website.
982182129093115907,Can't wait till I get paid. Gonna seriously smoke &amp; drink like there's no tomorrow. And if by some miracle some smo‚Ä¶ https://t.co/rJ5qJE4VAx
982181653710700546,@samBkays i could never be around cats in the past was super allergic. since i stopped drinking tap water all my al‚Ä¶ https://t.co/dVJwfXXqRz
982181208829313026,"**Fun Fact Friday**
If you have a leaky tap that only drips twice per minute, you'll waste nearly 5 litres of water‚Ä¶ https://t.co/pTXma9E8yN"
982181147172978688,"RT @trevorwschnell: @Applebees Premixed 1 gallon of house tequila, 1 gallon of margarita mix and 3 gallons of tap water. For those of you w‚Ä¶"
982181143616208896,Water state minister Ronald Kibuule has clarified that despite media reports that he commissioned tap without water‚Ä¶ https://t.co/rW1g9rNaQL
982181122481123328,"Well done to all who worked so hard and helped us achieve so much.
Please help us further with a donation to help u‚Ä¶ https://t.co/tQg4O4Aznb"
982180251840098305,What has the TN govt done 2 tap other sources of water. They cud resort 2 sea water converted 2 gud water for farmi‚Ä¶ https://t.co/cIWEQgOxi4
982179936663289856,"The other downside, constant hunger and almost numb when using tap water. Not to mention, jet lag Ì†ΩÌ∏ë"
982179692781322240,@pasteIbang it works ? bcs i usually use a tap water only and it's useless . they still coming (TT)
982179412748582914,@iRespectJunior The alternative is the cheaper option. Is water poured from the tap and chilled in the fridge cheap‚Ä¶ https://t.co/qOTAyQZyFw
982179151489544193,"The #sugartax will bring no peace 
Especially to all those obese 
For to long it's been the norm 
&amp; what now the pe‚Ä¶ https://t.co/6NeucneUF6"
982178622722027520,"Love This Thing :D HOME DECORATION STEEL LED WATER TAP

https://t.co/yOQFNsVlUU

#led #ledzeppelin #ledlights #leds‚Ä¶ https://t.co/UrjQJzYkX4"
982178549330137088,"RT @h2o_intel_alex: We've got sugar tax on fizzy drinks from today, how about a tax on bottled water and get people drinking tap water agai‚Ä¶"
982177346496036864,RT @BatcaveBatmo: @BELLA__KM @Gruvedawg @barr1966_barr @NickpNick55 @BrutalVeracity @KAT40811334 @vestonash @JamJam007007 @4AllFreeSpeech @‚Ä¶
982176972712263681,"@Renown_Vet @grumpy_ba_stard maybe that's why so many drink bottled water.  Yet, water is far cheaper out of a tap"
982175501476179969,RT @ESWH2O: Turning off the tap while brushing your teeth can save over 30 litres of water per day. For more water savings tips see https:/‚Ä¶
982173917946167302,@HugoMartinho @guardian Adding fluoride to tap water is one of the greatest public health achievements in the last 60 years #believescience
982173628245590016,@a_leesha1 The healthy alternative to a taxed sugary drink is water; it comes out of the tap; it's free.
982172718182182917,"@EveOnline 1. Smokes are expensive in Iceland. Find a way around it or quit smoking.
2. Gull is love, Gull is life.‚Ä¶ https://t.co/3ywzNECTIe"
982172594399920128,RT @vnuek: 170 million Americans may have toxic levels of radium in their tap water.. A dangerous radioactive elementcould belurking in you‚Ä¶
982172583100428290,"#FactFriday: Got a leaky tap? A tap that drips once per second could waste 3,000 gallons of water per year! Tweet u‚Ä¶ https://t.co/aR9Sui3UsB"
982172423142293504,"Guys in Bloemfontein, don't drink tap water please"
982171730234896384,RT @PinkFortitude: How's That Bottled Tap Water Working for Ya?  https://t.co/Q8jeULFVb2 #flint #watercrisis https://t.co/eQ1qq8Fbu2
982171611720695811,"@ChristoThurston @Renaetjie Ba rata hampe bottled water, and across the table I'll be sitting with my senior from w‚Ä¶ https://t.co/3zDkkmMfjK"
982170765784006658,@SybilleRompe @Vikingavfc @richard_archer @ismisnt @sunick51 @Globan999 @hewitt_riri @AndreaGreenfie6‚Ä¶ https://t.co/D0rhypFeVV
982170657575157760,@Namru @RevenantFox Well yeah everything has vat on it. Also I mostly just drink tap water.
982168593302372352,RT @2minbeachclean: Will do. Just having an excellent breakfast with not a single use bit of plastic in sight. No sachets and good glass wa‚Ä¶
982168156952145926,"@bunglebeano @pearsonmeist @pool55sw19 You couldn't pay me to drink tap water, it tastes disgusting Ì†æÌ¥¢"
982166853475643392,"@DJFryns @DanaSchwartzzz If they call a tap a Faucet, why ask for tap water in restaurants"
982165970050465792,Will do. Just having an excellent breakfast with not a single use bit of plastic in sight. No sachets and good glas‚Ä¶ https://t.co/StdFGIn1f9
982165860855963653,"@zenlabyrinth Bottled water is a nonsense though, especially as the cheap stuff is tap water anyway"
982165124466143232,170 million Americans may have toxic levels of radium in their tap water.. A dangerous radioactive elementcould bel‚Ä¶ https://t.co/5x6GlJsl3R
982164924527882240,"RT @DhakabaKigongo: On this @EuropaLeague I can only start following the games after enjoying this headline: ""KIBUULE COMMISSIONS TAP WITHO‚Ä¶"
982164838443962369,170 million Americans may have toxic levels of radium in their tap water.. A dangerous radioactive elementcould bel‚Ä¶ https://t.co/miXDOmORJO
982164764158652421,"#Lead is the metal used for pipelines that carry fresh drinking tap water to the buildings, homes and commercial in‚Ä¶ https://t.co/52mkNJJh94"
982164598257102850,RT @K9fada: This Lagos heat sha.... I just opened the tap and the water coming out can make eba
982164421647597568,"@ElvisSinosic @MMAmy120 it's just a spirit, it's just nothing  it's the plain tap water of spirits, gets the job do‚Ä¶ https://t.co/eeix0ZYMb0"
982163963075952641,"I spy with my little eye, something beginning with Q . . . Yes, it's the #quooker Fusion round chrome Boiling water‚Ä¶ https://t.co/Xxl8hvs3fQ"
982163697735909376,Finally and under counter #geyser in 5L or 10L capacity. It can be used with any tap you want. The geyser can also‚Ä¶ https://t.co/XqXF0THAcm
982162272310063104,"@SunPolitics @ASI What a shame, try tap water instead."
982162114457419781,Tap water taste different when u drink from a mug
982162019120852992,@RyanAbe Try Norwegian tap water. It's (VERY often) really good.
982161939060047874,Best thing about Alaska is delicious tap water
982160283241074690,Finally tap water. It was only a day but it felt like eternity.
982159060546945024,Just woke up feeling mad itchy and thirsty. Didn't buy groceries because leaving. Tap water?
982158611752280064,"During all this sugar tax discussion I keep seeing the same line again and again that ""healthy food is too expensiv‚Ä¶ https://t.co/a6UPnWELyN"
982157882954100737,"RT @ZakirIbtasam: *Throws tap water into the river*
Me: Go boy, u are free now"
982157722454929408,@babynewt_ Switch to tap water. It's better for you.
982157377897086979,"For y'all fat fucks who love McDonald's like me, when you go in, ask for a medium tap water and get the tickets to try win more food¸æôÜîº¸æåÜÑº¸æôñàº¸æôÜîº¸æçÜàº¸æå≥§º¸æôÜîº¸æåÜÑº¸æò∂àº¸æôÜîº¸æôÜàº¸æô£§º¸æôÜîº¸æåÜÑº¸æò∂àº¸æôÜîº¸æôÜàº¸æçÉ§º"
982156983565410305,"In other news, apparently if you drink a ton of bottled water, you run the risk of cancer more than people who drin‚Ä¶ https://t.co/1ZA3xkDuEP"
982156417325871104,"I drink mainly tap water- now I've had a compulsory water meter can I call this a ""Water Tax""?  #r4today https://t.co/DS7w9Luti2"
982156051007942656,Disappointed by all these plastic water bottles in the #CG2018. We have some of the best quality tap water in the w‚Ä¶ https://t.co/fM6OshOxkf
982155427642163201,"@mchastain81 Shit, did you stop drinking the tap water?

Could you, ya know, switch back?  I think the programming‚Ä¶ https://t.co/9SJSoUETNV"
982155045079666690,Nose like running tap water siaaa omg
982153604323667968,If I think we all my tap water's fluoride on a prime candidate for best results you're the white race.
982151174202605568,"Know where your #stopcock is. And how to turn it off. 

Should the unexpected happen you can minimise the damage by‚Ä¶ https://t.co/RX6TNcq85H"
982150941854978048,"@harleylaroux Awww sweetie sorry you had a bad day

A) why carry around a huge book that will give you carpal tunne‚Ä¶ https://t.co/zvfMWnKutb"
982150330442858496,"#Water
Grand father saw it in River
Father saw it in Well
We saw in Tap
Our Children see it in Bottle
Where will ou‚Ä¶ https://t.co/UJ16KFfZSy"
982149059002511361,I'm currently dying of thirst but I'm too bougie to drink tap water
982147943233826816,#7725 3/4 inch brass threaded garden hose water tap fittings solide connector - for more details check ==&gt;‚Ä¶ https://t.co/5l8unqEYSX
982147361492234246,@Ayushja66992717 Water tap has been broken by some outsider repaired by staff.
982146818677993472,"@Ludvig___ drinking water from the tap, you?"
982146648808697856,"2011-13 conspiracy theorists were the most annoying cunts on the planet. ""Oh you drink tap water? *scoffs* you know‚Ä¶ https://t.co/xC9jBNoZwD"
982144936614150145,"RT @NolanHack: Navajo Water Project

500+ abandoned uranium mining sites on Dine/Navajo Nation. Radioactivity levels are off the charts. Go‚Ä¶"
982144703247208448,"state minister for water had been invited to commission a water project worth sh13.5b. However, he commissioned tap‚Ä¶ https://t.co/aTVMWX0vcp"
982144645411950594,Is it just me or does tap water make your mouth feel even more dry than it did before?
982144254888718338,feels like a honeybun and tap water for dinner kinda night
982143673080008704,"RT @RDATT26: Aadhaar cannot stop bank frauds, Supreme Court tells Centre - Times of India https://t.co/ygDDoP0Sno via @timesofindia Aadhar‚Ä¶"
982142740673609728,"3 gallon bucket, tap water  dollaritas on me.....lets go https://t.co/9ucQ62WyWP"
982142477489455104,"RT @Iheanaju: That is false, spring water is tap water https://t.co/hYZRjHCaPl"
982142475975274497,"FREE Quooker hot water tap, plus up to ¬£500 CASHBACK! T's &amp; C's apply ‚Ä¶

#kitchen #kitchendesign‚Ä¶ https://t.co/D19oz9DoGO"
982142251483607040,Removing some Sugar means adding HIDDEN #sweetners with no change in labels causing problems for hundreds of thousa‚Ä¶ https://t.co/Y0wT0MnLKK
982142236983832576,"That is false, spring water is tap water https://t.co/hYZRjHCaPl"
982142072328089600,RT @_LucyWright: My 99-year-old Nana has recently stopped buying bottled water (which she has drunk daily for decades) because of the publi‚Ä¶
982141618667991040,"RT @EcoWatch: Report: 64% of Bottled Water Is Tap Water, Costs 2000x More https://t.co/dspQdcufTl @Waterkeeper @foodandwater"
982141078093484032,How's That Bottled Tap Water Working for Ya?  https://t.co/YGLhrOOPnF #flint #watercrisis https://t.co/OOAmKCuv1p
982139791574618112,"We've got sugar tax on fizzy drinks from today, how about a tax on bottled water and get people drinking tap water‚Ä¶ https://t.co/6RGtt9MMrP"
982139407133110273,RT @pulseliveuganda: UGX13bn tap project without flowing water angers minister https://t.co/89LfNkcWb1 https://t.co/MKwtuKo0l0
982139201909997570,RT @DrinkSolaPop: NY may be dirty as fuck but shit at least we can drink the tap water
982138755845734400,"RT @FrostTheCat: @Applebees Bruh, its just concentrated margarita mix with bottom shelf tequila and tap water. Y'all have no taste"
982138105531543553,Full-Stack Software Developer: Bevi's mission is to eliminate plastic bottles by making the best drinks instantly a‚Ä¶ https://t.co/KOYJ6lyrlj
982137865638260736,UGX13bn tap project without flowing water angers minister https://t.co/89LfNkcWb1 https://t.co/MKwtuKo0l0
982137073569157120,RT @JayArabica: The secret to a perfect cup of coffee may be as simple as turning on the tap: While the blend and extraction of the beans i‚Ä¶
982136089908408321,Tap water is also off limits! https://t.co/w9SfYNp19S
982134468520505345,"RT @AkelaCooper: ""Bottled or tap?"" 

BOTTLED, DARIUS! TAKE THE BOTTLED WATER! #Atlanta"
982134389290164224,Tap water forever https://t.co/7o43A2etBv
982133650576699392,When you pay all your monthly bills ... broke as fuck.. brokes not even the word for it. I'll be celebrating my 23r‚Ä¶ https://t.co/ONLL6W532Q
982133024262270977,"""Bottled or tap?"" 

BOTTLED, DARIUS! TAKE THE BOTTLED WATER! #Atlanta"
982131047113478144,The first thing I do when I get to Portland is chug so much delicious tap water. I LOVE/MISS IT SO MUCH
982130676894916611,@kalejandree It's an acquired taste ¸æôÜîº¸æåÜÑº¸æôÜàº¸æôÜîº¸æéÜàº¸æå£†º I wasn't above drinking tap water or hose water when I was younger ¸æôÜîº¸æåÜÑº¸æôÜàº¸æôÜîº¸æéÜàº¸æå£†º
982130336107655169,Ew tap water https://t.co/Ijcm23RE00
982130000424943616,RT @ackermann11_: coming to florida i have realized one thing. louisville has the best tap water.
982127662536638464,Anyone notice how strong the tap water smells as of the last few days?
982124961698496514,RT @YugNivek: @BrianMitchellMP Trouble is the LNP thickheads only listen to the till jungle and not the farmers whose livelyhoods are ruine‚Ä¶
982124909567463429,170 million Americans may have toxic levels of radium in their tap water.. A dangerous radioactive elementcould bel‚Ä¶ https://t.co/5izUMPt4tq
982124599054811137,@ReezyDeezy Mhm it lowkey taste like tap water lol! Ì†ΩÌ∏ÇÌ†ΩÌ∏Ç
982123405481619457,I want my tap water's fluoride on chimp mode.
982123198966673409,"Looking for a solution to improve taste of tap water?

DM or email for your orders

We have jugs,tap mounts &amp; Under‚Ä¶ https://t.co/Zvas8yzxLd"
982123142788235264,@Gloria12x @KayBurley That's a bit like when I went to America alone &amp; asked for a glass of water in a Mexican rest‚Ä¶ https://t.co/dbuGOL4qoS
982123123603521536,Approximately 25% of all scald burns to children are from hot tap water and is associated with more deaths than with any other liquid
982122699580358656,RT @Eddie7757: @TeamTrumpAZ Brown tap water is not safe to drink. They should know this. Any discoloration within the water coming out of y‚Ä¶
982122616088477696,@Machaizelli And tap water
982122497792331777,@Bertovo @SocialistDoofus if you think about it any drink is water with chemicals in it. even tap water
982122183487995904,RT @michellegorner: ‚ÄúThere's a cup on the bathroom floor. Fill it with tap water‚Äù ok Heidi u fricken sicko
982122166161309698,I drank tap water the other day.. it literally tasted like someone got it from the manguera. Ì†ΩÌ∏∑Ì†æÌ¥¢ never again.
982122040554434560,RT @syqau: 170 million Americans may have toxic levels of radium in their tap water.. A dangerous radioactive elementcould belurking in you‚Ä¶
982121830679891969,RT @shtookey: I'm sorry but I cannot drink tap water
982121045120331782,"RT @sophie10124: ‚ÄúWe drink tap water...‚Äù

Tinder date,‚Äùoh...yeah I know that struggle....‚Äù

..."
982121037541208064,"RT @sophie10124: Tinder date,‚ÄùCan I tell you guys a crazy story? One time on a tinder date I asked the girl what she wanted to drink...and‚Ä¶"
982120617255157761,‚ÄúThere's a cup on the bathroom floor. Fill it with tap water‚Äù ok Heidi u fricken sicko
982120102903537664,@TeamTrumpAZ Brown tap water is not safe to drink. They should know this. Any discoloration within the water coming‚Ä¶ https://t.co/YJHDAgGePP
982119869947625473,I dont drink tap water
982119339686965249,170 million Americans may have toxic levels of radium in their tap water.. A dangerous radioactive elementcould bel‚Ä¶ https://t.co/Vbocwso0ZQ
982119250969051139,170 million Americans may have toxic levels of radium in their tap water.. A dangerous radioactive elementcould bel‚Ä¶ https://t.co/He9CnpQ9xY
982118853906804738,"@xxxescortamber Also, POPE as an acronym. In Australia, Pope is a brand of garden hose. Long and full of... water..‚Ä¶ https://t.co/IzrvS2Neyh"
982118609873858561,"RT @storyofstuff: Nestl√© now plans to extract more than half a million gallons of water per day while 90,000+ residents in Flint, Michigan‚Ä¶"
982117876105592832,"Essentia is essentially manmade, processed water.

They take tap water and purify it via a process called reverse-o‚Ä¶ https://t.co/U5EfxzTVsY"
982117268883619846,I see a lot of people w this water nowadays too. I'm glad that yall are consciously trying to do better + drink mor‚Ä¶ https://t.co/u13PooxK1J
982117158359453697,@tylughr @paetwenty @whoknowsreallyy i love all water but Especially Tap
982117096065650688,im selling texas air in a bag for 75 dollars without tax or shipping (120 dollars and ill send tap water with the a‚Ä¶ https://t.co/TQmHGK2uUe
982116725159116801,"‚ÄúWe drink tap water...‚Äù

Tinder date,‚Äùoh...yeah I know that struggle....‚Äù

..."
982116393314271233,"Tinder date,‚ÄùCan I tell you guys a crazy story? One time on a tinder date I asked the girl what she wanted to drink‚Ä¶ https://t.co/JRvfojJowu"
982116069325225986,#7408 Carbon Kitchen Home Faucet Tap Water Clean Purifier Filter Cartridge - for more details check ==&gt;‚Ä¶ https://t.co/F1EyXm9vVU
982115972898156545,It's disgusting how much I love drinking lukewarm tap water
